workload,db,strategy,arm,metric,n_seeds,mean_pct,median_pct,ci_lo,ci_hi,min_pct,max_pct,sign_consistency,verdict,per_seed
A,vacuum,layers_92,pread,first_query_us,10,-49.09,-45.49,-54.7,-44.5,-70.33,-39.14,10/10,robust,01=-70.3;02=-53.3;03=-45.7;04=-56.3;05=-45.3;06=-44.0;07=-39.1;08=-44.1;09=-44.2;10=-48.6
B,orig,2d,async,e2e_us,10,-2.42,-6.76,-10.07,8.7,-14.82,42.89,8/10,directional,01=-5.6;02=-4.7;03=-8.0;04=-12.4;05=-14.2;06=-8.7;07=-3.9;08=42.9;09=5.2;10=-14.8
B,orig,2d,async,e2e_warm_us,10,-25.44,-30.75,-31.56,-16.18,-34.62,12.64,9/10,robust,01=-31.1;02=-26.6;03=-31.1;04=-32.9;05=-34.6;06=-30.4;07=-25.6;08=12.6;09=-20.3;10=-34.3
B,orig,2d,async,first_query_us,10,-35.13,-39.82,-40.78,-26.81,-43.61,-1.47,10/10,robust,01=-42.5;02=-35.4;03=-40.2;04=-41.8;05=-43.6;06=-39.4;07=-34.1;08=-1.5;09=-30.0;10=-42.7
B,orig,2d,pread,e2e_us,10,177.28,158.29,154.46,208.87,141.65,304.38,10/10,robust,01=208.3;02=158.7;03=158.8;04=153.6;05=153.6;06=157.8;07=151.3;08=304.4;09=184.6;10=141.6
B,orig,2d,pread,e2e_warm_us,10,153.83,135.41,132.57,183.6,122.24,274.07,10/10,robust,01=182.2;02=137.3;03=134.6;04=129.8;05=133.1;06=136.2;07=129.6;08=274.1;09=159.1;10=122.2
B,orig,2d,pread,first_query_us,10,-35.16,-39.04,-40.73,-27.02,-43.9,-2.22,10/10,robust,01=-42.6;02=-35.4;03=-40.7;04=-42.1;05=-43.9;06=-37.4;07=-35.4;08=-2.2;09=-29.9;10=-42.0
B,orig,2e_K10,async,e2e_us,10,-1.78,-5.42,-8.77,8.74,-13.55,41.4,8/10,directional,01=-4.0;02=-3.7;03=-6.5;04=-11.6;05=-11.7;06=-6.2;07=-4.7;08=41.4;09=2.7;10=-13.5
B,orig,2e_K10,async,e2e_warm_us,10,-24.65,-28.64,-30.31,-15.61,-32.89,13.33,9/10,robust,01=-29.4;02=-25.4;03=-30.6;04=-32.1;05=-32.0;06=-27.8;07=-26.2;08=13.3;09=-23.3;10=-32.9
B,orig,2e_K10,async,first_query_us,10,-35.69,-39.35,-40.79,-27.76,-42.62,-2.87,10/10,robust,01=-42.4;02=-35.4;03=-40.9;04=-42.4;05=-42.1;06=-37.8;07=-35.8;08=-2.9;09=-34.5;10=-42.6
B,orig,2e_K10,pread,e2e_us,10,274.82,246.9,242.72,318.22,230.96,444.58,10/10,robust,01=328.4;02=249.7;03=253.8;04=244.1;05=235.4;06=233.0;07=231.0;08=444.6;09=284.5;10=243.8
B,orig,2e_K10,pread,e2e_warm_us,10,251.56,227.03,221.07,292.92,209.25,413.69,10/10,robust,01=302.7;02=230.0;03=229.4;04=220.4;05=215.1;06=211.2;07=209.2;08=413.7;09=259.1;10=224.6
B,orig,2e_K10,pread,first_query_us,10,-35.06,-39.08,-41.3,-26.1,-47.34,0.91,9/10,robust,01=-42.4;02=-32.9;03=-40.5;04=-41.8;05=-47.3;06=-37.7;07=-32.5;08=0.9;09=-33.5;10=-42.8
B,orig,2e_K500,async,e2e_us,10,62.95,66.4,45.96,79.56,23.4,103.89,10/10,robust,01=99.3;02=68.6;03=76.2;04=31.0;05=64.2;06=58.0;07=25.4;08=103.9;09=79.5;10=23.4
B,orig,2e_K500,async,e2e_warm_us,10,40.24,45.98,24.48,55.14,3.84,73.64,10/10,robust,01=73.6;02=48.1;03=54.6;04=10.3;05=43.9;06=36.8;07=3.8;08=73.2;09=53.9;10=4.1
B,orig,2e_K500,async,first_query_us,10,-53.08,-45.94,-65.33,-41.47,-79.48,-28.06,10/10,robust,01=-36.7;02=-37.0;03=-35.0;04=-77.9;05=-43.4;06=-48.5;07=-79.5;08=-65.6;09=-28.1;10=-79.2
B,orig,2e_K500,pread,e2e_us,10,2313.18,2107.66,1994.19,2683.0,1684.35,3523.63,10/10,robust,01=2445.3;02=2922.7;03=2728.3;04=1932.5;05=2211.9;06=1736.5;07=1684.4;08=3523.6;09=2003.4;10=1943.3
B,orig,2e_K500,pread,e2e_warm_us,10,2286.07,2066.8,1969.55,2654.59,1662.75,3493.26,10/10,robust,01=2419.7;02=2899.4;03=2704.0;04=1909.0;05=2156.0;06=1714.9;07=1662.8;08=3493.3;09=1977.6;10=1924.2
B,orig,2e_K500,pread,first_query_us,10,-56.4,-54.34,-68.97,-44.06,-79.46,-30.23,10/10,robust,01=-36.9;02=-43.2;03=-34.5;04=-78.0;05=-38.6;06=-78.5;07=-79.5;08=-65.5;09=-30.2;10=-79.0
B,orig,2f_slru,async,e2e_us,10,727.06,667.75,653.72,824.41,614.91,1108.38,10/10,robust,01=857.8;02=650.3;03=681.0;04=662.2;05=673.3;06=649.1;07=614.9;08=1108.4;09=737.4;10=636.2
B,orig,2f_slru,async,e2e_warm_us,10,703.6,644.93,631.93,799.01,593.29,1078.14,10/10,robust,01=832.3;02=630.9;03=658.2;04=640.4;05=649.4;06=627.5;07=593.3;08=1078.1;09=711.7;10=614.2
B,orig,2f_slru,async,first_query_us,10,-85.73,-86.73,-87.03,-84.03,-87.7,-79.26,10/10,robust,01=-83.2;02=-87.2;03=-86.4;04=-86.8;05=-86.6;06=-87.2;07=-87.7;08=-79.3;09=-85.5;10=-87.4
B,orig,2f_slru,pread,e2e_us,10,1976.38,1815.21,1774.15,2240.56,1694.27,2964.71,10/10,robust,01=2407.7;02=1763.5;03=1814.0;04=1820.5;05=1816.4;06=1741.2;07=1694.3;08=2964.7;09=2013.1;10=1728.4
B,orig,2f_slru,pread,e2e_warm_us,10,1953.2,1792.84,1752.66,2216.17,1672.6,2934.18,10/10,robust,01=2382.6;02=1743.6;03=1789.7;04=1797.2;05=1796.0;06=1719.6;07=1672.6;08=2934.2;09=1987.6;10=1708.9
B,orig,2f_slru,pread,first_query_us,10,-85.84,-86.84,-87.17,-84.1,-88.01,-79.12,10/10,robust,01=-83.6;02=-87.3;03=-86.7;04=-86.8;05=-87.0;06=-86.9;07=-88.0;08=-79.1;09=-85.4;10=-87.6
B,orig,layers_5,async,e2e_us,10,21.72,26.77,11.64,29.84,-8.6,35.32,8/10,robust,01=-8.6;02=-5.9;03=30.7;04=25.9;05=23.5;06=31.9;07=27.7;08=32.8;09=35.3;10=24.0
B,orig,layers_5,async,e2e_warm_us,10,-1.27,4.92,-11.71,6.68,-33.92,10.37,8/10,directional,01=-33.9;02=-27.7;03=7.7;04=5.2;05=3.2;06=10.4;07=5.7;08=2.5;09=9.6;10=4.6
B,orig,layers_5,async,first_query_us,10,-9.04,-2.25,-19.35,-0.92,-42.9,3.25,7/10,robust,01=-42.9;02=-34.6;03=0.4;04=-2.3;05=-3.9;06=3.2;07=-1.1;08=-8.6;09=1.5;10=-2.2
B,orig,layers_5,pread,e2e_us,10,64.43,64.8,53.15,75.41,31.43,98.72,10/10,robust,01=40.2;02=31.4;03=65.4;04=63.1;05=67.8;06=67.3;07=64.2;08=98.7;09=85.3;10=60.8
B,orig,layers_5,pread,e2e_warm_us,10,41.02,41.94,30.49,50.73,11.6,68.29,10/10,robust,01=13.8;02=11.6;03=41.0;04=39.3;05=47.5;06=45.5;07=42.6;08=68.3;09=59.4;10=41.2
B,orig,layers_5,pread,first_query_us,10,-8.48,-2.94,-18.92,-0.32,-43.53,5.11,6/10,robust,01=-43.5;02=-32.9;03=-4.6;04=-6.3;05=2.1;06=1.0;07=0.2;08=-3.4;09=5.1;10=-2.5
B,orig,layers_92,async,e2e_us,10,9.74,3.49,0.9,23.11,-3.5,65.35,8/10,robust,01=8.4;02=6.3;03=2.5;04=0.7;05=-3.5;06=0.2;07=4.5;08=65.4;09=16.4;10=-3.4
B,orig,layers_92,async,e2e_warm_us,10,-13.17,-18.34,-20.45,-1.74,-23.74,35.03,9/10,robust,01=-17.1;02=-14.1;03=-19.6;04=-21.5;05=-23.7;06=-21.5;07=-17.1;08=35.0;09=-9.3;10=-22.8
B,orig,layers_92,async,first_query_us,10,-34.88,-40.48,-40.91,-25.61,-43.78,3.48,9/10,robust,01=-42.3;02=-34.1;03=-40.4;04=-41.8;05=-43.8;06=-40.6;07=-35.5;08=3.5;09=-31.4;10=-42.5
B,orig,layers_92,pread,e2e_us,10,879.86,805.31,792.15,997.83,756.72,1339.97,10/10,robust,01=1033.8;02=786.1;03=822.7;04=805.5;05=805.2;06=791.6;07=756.7;08=1340.0;09=894.5;10=762.6
B,orig,layers_92,pread,e2e_warm_us,10,855.89,783.82,769.91,971.4,734.01,1309.52,10/10,robust,01=1004.7;02=763.0;03=798.2;04=782.8;05=784.8;06=769.6;07=734.0;08=1309.5;09=868.9;10=743.2
B,orig,layers_92,pread,first_query_us,10,-35.91,-41.58,-41.81,-26.5,-44.29,3.66,9/10,robust,01=-42.7;02=-35.8;03=-41.5;04=-41.7;05=-44.3;06=-42.8;07=-38.5;08=3.7;09=-33.0;10=-42.6
B,ta,2d,async,e2e_us,10,4.87,7.66,-7.92,18.03,-23.34,40.44,6/10,tie,01=9.8;02=22.0;03=5.5;04=25.3;05=-23.3;06=-11.9;07=40.4;08=18.7;09=-14.8;10=-23.1
B,ta,2d,async,e2e_warm_us,10,-19.86,-14.99,-29.43,-10.27,-41.79,3.28,9/10,robust,01=-13.8;02=-8.2;03=-16.2;04=-2.8;05=-41.8;06=-34.5;07=3.3;08=-9.9;09=-34.9;10=-39.7
B,ta,2d,async,first_query_us,10,-32.89,-27.51,-40.9,-25.04,-51.98,-16.41,10/10,robust,01=-26.6;02=-21.5;03=-28.4;04=-18.6;05=-52.0;06=-46.4;07=-16.4;08=-25.0;09=-45.1;10=-48.7
B,ta,2d,pread,e2e_us,10,86.48,88.65,63.71,111.14,35.9,160.2,10/10,robust,01=97.3;02=121.0;03=80.0;04=114.1;05=35.9;06=62.0;07=160.2;08=105.5;09=51.5;10=37.2
B,ta,2d,pread,e2e_warm_us,10,61.35,65.93,41.78,82.19,17.71,122.19,10/10,robust,01=73.7;02=91.0;03=58.1;04=85.2;05=17.7;06=39.2;07=122.2;08=77.0;09=31.3;10=18.1
B,ta,2d,pread,first_query_us,10,-33.56,-29.52,-41.5,-25.78,-53.33,-18.86,10/10,robust,01=-27.9;02=-20.2;03=-31.1;04=-22.2;05=-53.3;06=-44.0;07=-21.9;08=-18.9;09=-46.4;10=-49.7
B,ta,2e_K10,async,e2e_us,10,5.19,12.22,-6.23,16.43,-22.42,30.09,6/10,tie,01=11.2;02=20.7;03=13.7;04=27.2;05=-22.4;06=-10.9;07=30.1;08=13.3;09=-14.0;10=-16.9
B,ta,2e_K10,async,e2e_warm_us,10,-19.89,-13.68,-28.31,-11.76,-40.73,-2.22,10/10,robust,01=-12.1;02=-10.8;03=-7.9;04=-2.2;05=-40.7;06=-33.4;07=-7.4;08=-15.2;09=-34.3;10=-34.8
B,ta,2e_K10,async,first_query_us,10,-34.64,-30.31,-41.52,-28.06,-52.04,-21.28,10/10,robust,01=-26.3;02=-26.5;03=-21.3;04=-22.1;05=-52.0;06=-46.7;07=-28.7;08=-31.9;09=-45.4;10=-45.4
B,ta,2e_K10,pread,e2e_us,10,221.84,229.29,180.08,271.0,130.72,392.32,10/10,robust,01=251.2;02=244.0;03=214.6;04=263.7;05=130.7;06=180.0;07=392.3;08=249.1;09=140.0;10=152.8
B,ta,2e_K10,pread,e2e_warm_us,10,197.02,203.74,158.3,242.75,112.24,355.03,10/10,robust,01=227.9;02=213.9;03=193.6;04=235.8;05=112.2;06=157.5;07=355.0;08=220.5;09=119.8;10=133.9
B,ta,2e_K10,pread,first_query_us,10,-34.51,-29.12,-41.26,-28.03,-51.95,-22.18,10/10,robust,01=-26.4;02=-26.4;03=-24.3;04=-22.2;05=-52.0;06=-46.4;07=-25.1;08=-31.8;09=-45.0;10=-45.5
B,ta,2e_K500,async,e2e_us,10,75.85,73.99,51.79,101.22,2.04,153.1,10/10,robust,01=95.8;02=109.4;03=91.1;04=72.2;05=40.3;06=74.3;07=153.1;08=73.7;09=46.6;10=2.0
B,ta,2e_K500,async,e2e_warm_us,10,51.0,48.28,29.82,72.79,-14.76,115.51,9/10,robust,01=72.5;02=78.9;03=69.2;04=43.6;05=21.8;06=51.6;07=115.5;08=45.0;09=26.6;10=-14.8
B,ta,2e_K500,async,first_query_us,10,-38.95,-32.48,-53.88,-24.77,-74.95,-11.33,10/10,robust,01=-17.2;02=-21.2;03=-11.3;04=-69.8;05=-50.5;06=-25.5;07=-13.4;08=-66.2;09=-39.5;10=-74.9
B,ta,2e_K500,pread,e2e_us,10,2091.98,2010.91,1843.95,2368.96,1514.25,2895.47,10/10,robust,01=2104.8;02=2267.3;03=1917.1;04=2328.0;05=1556.4;06=1835.7;07=2895.5;08=2652.7;09=1514.3;10=1848.1
B,ta,2e_K500,pread,e2e_warm_us,10,2067.4,1989.08,1822.3,2340.98,1494.32,2858.19,10/10,robust,01=2081.8;02=2236.7;03=1896.3;04=2302.0;05=1538.0;06=1813.1;07=2858.2;08=2624.3;09=1494.3;10=1829.2
B,ta,2e_K500,pread,first_query_us,10,-55.13,-55.07,-67.18,-43.29,-82.69,-31.47,10/10,robust,01=-31.5;02=-37.2;03=-32.4;04=-71.4;05=-80.2;06=-38.7;07=-64.8;08=-67.1;09=-45.3;10=-82.7
B,ta,2f_slru,async,e2e_us,10,780.57,755.28,663.98,907.08,510.98,1137.98,10/10,robust,01=778.7;02=869.6;03=731.8;04=909.1;05=586.0;06=685.1;07=1138.0;08=1035.1;09=561.1;10=511.0
B,ta,2f_slru,async,e2e_warm_us,10,755.75,732.7,642.34,878.62,493.01,1100.68,10/10,robust,01=755.5;02=839.4;03=709.9;04=880.9;05=567.9;06=662.5;07=1100.7;08=1006.6;09=541.0;10=493.0
B,ta,2f_slru,async,first_query_us,10,-84.76,-84.98,-86.76,-82.61,-89.42,-78.71,10/10,robust,01=-84.7;02=-83.2;03=-85.3;04=-82.8;05=-88.1;06=-86.4;07=-78.7;08=-80.5;09=-88.6;10=-89.4
B,ta,2f_slru,pread,e2e_us,10,2058.16,2013.37,1765.58,2375.83,1370.45,2935.21,10/10,robust,01=2152.6;02=2309.4;03=1874.1;04=2358.6;05=1567.4;06=1804.2;07=2935.2;08=2694.9;09=1514.7;10=1370.5
B,ta,2f_slru,pread,e2e_warm_us,10,2032.98,1990.72,1744.4,2346.22,1354.44,2898.0,10/10,robust,01=2129.2;02=2278.9;03=1852.3;04=2332.0;05=1549.2;06=1781.8;07=2898.0;08=2659.4;09=1494.6;10=1354.4
B,ta,2f_slru,pread,first_query_us,10,-84.99,-85.3,-86.95,-82.87,-89.58,-79.0,10/10,robust,01=-84.9;02=-83.6;03=-85.7;04=-82.8;05=-88.2;06=-86.7;07=-79.0;08=-80.8;09=-88.7;10=-89.6
B,ta,layers_5,async,e2e_us,10,38.17,23.97,21.72,56.41,6.97,89.71,10/10,robust,01=7.0;02=20.8;03=52.4;04=69.5;05=11.5;06=27.1;07=89.7;08=71.2;09=19.0;10=13.5
B,ta,layers_5,async,e2e_warm_us,10,12.99,1.69,-1.13,28.32,-16.17,52.48,5/10,tie,01=-16.2;02=-9.5;03=30.2;04=38.6;05=-6.7;06=4.5;07=52.5;08=42.6;09=-1.1;10=-5.0
B,ta,layers_5,async,first_query_us,10,4.79,-5.13,-8.6,19.22,-24.33,40.97,6/10,tie,01=-24.3;02=-18.7;03=22.5;04=29.3;05=-13.1;06=-2.8;07=41.0;08=32.2;09=-7.5;10=-10.6
B,ta,layers_5,pread,e2e_us,10,33.58,31.48,27.57,40.44,21.0,56.47,10/10,robust,01=26.9;02=37.2;03=27.3;04=44.3;05=21.0;06=38.1;07=56.5;08=35.3;09=27.6;10=21.5
B,ta,layers_5,pread,e2e_warm_us,10,8.04,6.92,5.26,11.39,2.74,19.19,10/10,robust,01=3.6;02=7.2;03=5.3;04=7.9;05=2.7;06=15.5;07=19.2;08=6.7;09=7.4;10=4.9
B,ta,layers_5,pread,first_query_us,10,-21.58,-22.92,-25.17,-17.9,-31.57,-10.85,10/10,robust,01=-26.0;02=-25.3;03=-23.1;04=-25.4;05=-20.5;06=-10.8;07=-22.7;08=-31.6;09=-15.0;10=-15.3
B,ta,layers_92,async,e2e_us,10,10.88,13.42,-2.75,24.79,-19.19,45.9,6/10,tie,01=15.8;02=29.8;03=11.1;04=30.7;05=-18.6;06=-6.7;07=45.9;08=30.8;09=-10.7;10=-19.2
B,ta,layers_92,async,e2e_warm_us,10,-14.02,-9.34,-24.63,-3.65,-37.94,8.5,7/10,robust,01=-7.6;02=-0.4;03=-11.1;04=3.0;05=-36.8;06=-29.3;07=8.5;08=2.3;09=-30.9;10=-37.9
B,ta,layers_92,async,first_query_us,10,-33.82,-28.7,-41.87,-26.03,-52.32,-19.23,10/10,robust,01=-27.5;02=-22.2;03=-29.9;04=-19.5;05=-52.3;06=-46.7;07=-19.2;08=-23.6;09=-45.8;10=-51.4
B,ta,layers_92,pread,e2e_us,10,92.39,93.37,67.49,118.44,33.69,163.69,10/10,robust,01=100.2;02=122.0;03=86.5;04=120.3;05=39.0;06=70.4;07=163.7;08=135.1;09=53.0;10=33.7
B,ta,layers_92,pread,e2e_warm_us,10,67.21,70.04,45.48,89.75,14.9,126.41,10/10,robust,01=75.5;02=91.9;03=64.5;04=91.0;05=20.7;06=47.7;07=126.4;08=106.6;09=32.7;10=14.9
B,ta,layers_92,pread,first_query_us,10,-32.46,-27.42,-40.88,-24.27,-51.44,-16.85,10/10,robust,01=-26.2;02=-20.7;03=-28.6;04=-17.7;05=-51.4;06=-45.9;07=-16.9;08=-20.8;09=-45.7;10=-50.7
B,vacuum,2d,async,e2e_us,10,-14.65,-20.68,-21.35,-4.66,-25.77,26.11,9/10,robust,01=-22.5;02=-21.3;03=-14.7;04=-20.1;05=-25.8;06=-23.3;07=-11.9;08=26.1;09=-10.9;10=-22.3
B,vacuum,2d,async,e2e_warm_us,10,-34.55,-38.62,-39.89,-26.47,-43.49,-1.38,10/10,robust,01=-41.4;02=-37.9;03=-33.1;04=-39.3;05=-43.5;06=-42.0;07=-33.7;08=-1.4;09=-33.0;10=-40.2
B,vacuum,2d,async,first_query_us,10,-42.1,-45.42,-46.88,-34.97,-50.29,-12.84,10/10,robust,01=-48.9;02=-44.3;03=-40.5;04=-46.8;05=-50.3;06=-48.8;07=-41.5;08=-12.8;09=-40.6;10=-46.5
B,vacuum,2d,pread,e2e_us,10,93.08,85.27,76.76,118.14,64.43,196.92,10/10,robust,01=83.8;02=75.7;03=88.3;04=86.8;05=69.9;06=74.4;07=94.7;08=196.9;09=95.9;10=64.4
B,vacuum,2d,pread,e2e_warm_us,10,72.98,64.96,58.31,96.13,48.35,169.5,10/10,robust,01=65.1;02=56.7;03=69.9;04=64.8;05=53.0;06=55.8;07=72.8;08=169.5;09=73.8;10=48.4
B,vacuum,2d,pread,first_query_us,10,-40.7,-44.25,-46.6,-31.6,-50.08,-2.91,10/10,robust,01=-49.0;02=-41.7;03=-40.1;04=-46.8;05=-50.1;06=-48.6;07=-40.4;08=-2.9;09=-40.6;10=-46.9
B,vacuum,2e_K10,async,e2e_us,10,-13.62,-19.86,-20.79,-2.46,-25.32,33.16,9/10,robust,01=-21.0;02=-20.0;03=-19.7;04=-17.8;05=-25.3;06=-22.3;07=-12.4;08=33.2;09=-9.8;10=-21.1
B,vacuum,2e_K10,async,e2e_warm_us,10,-33.15,-37.05,-38.82,-23.96,-42.23,5.86,9/10,robust,01=-39.8;02=-36.7;03=-38.0;04=-37.0;05=-42.2;06=-40.9;07=-34.0;08=5.9;09=-31.7;10=-37.1
B,vacuum,2e_K10,async,first_query_us,10,-42.01,-45.55,-47.03,-33.88,-49.98,-7.62,10/10,robust,01=-48.4;02=-45.3;03=-46.6;04=-45.8;05=-50.0;06=-48.7;07=-42.8;08=-7.6;09=-40.6;10=-44.4
B,vacuum,2e_K10,pread,e2e_us,10,174.76,168.73,150.96,209.01,136.61,311.79,10/10,robust,01=165.9;02=136.6;03=171.6;04=174.1;05=143.7;06=142.0;07=175.3;08=311.8;09=188.8;10=137.9
B,vacuum,2e_K10,pread,e2e_warm_us,10,155.27,150.1,133.06,187.23,119.94,284.25,10/10,robust,01=147.0;02=119.9;03=153.2;04=155.0;05=127.6;06=123.4;07=153.4;08=284.3;09=167.1;10=121.8
B,vacuum,2e_K10,pread,first_query_us,10,-42.24,-45.2,-46.94,-35.14,-50.07,-12.77,10/10,robust,01=-48.8;02=-46.5;03=-41.2;04=-43.9;05=-50.1;06=-48.7;07=-43.1;08=-12.8;09=-40.7;10=-46.6
B,vacuum,2e_K500,async,e2e_us,10,38.03,36.23,23.15,52.71,-9.85,82.19,9/10,robust,01=37.4;02=44.0;03=60.7;04=19.9;05=35.0;06=31.3;07=23.1;08=82.2;09=56.5;10=-9.8
B,vacuum,2e_K500,async,e2e_warm_us,10,18.02,18.43,3.89,31.53,-27.71,54.66,9/10,robust,01=18.8;02=24.6;03=42.7;04=0.4;05=18.0;06=12.6;07=1.3;08=54.7;09=34.8;10=-27.7
B,vacuum,2e_K500,async,first_query_us,10,-55.94,-46.83,-67.61,-44.96,-82.38,-33.65,10/10,robust,01=-47.1;02=-46.6;03=-36.2;04=-79.4;05=-39.8;06=-46.4;07=-79.1;08=-68.8;09=-33.6;10=-82.4
B,vacuum,2e_K500,pread,e2e_us,10,1348.05,1234.87,1178.97,1566.49,1107.95,2149.88,10/10,robust,01=1760.6;02=1107.9;03=1256.1;04=1217.3;05=1138.4;06=1157.9;07=1252.5;08=2149.9;09=1312.8;10=1127.1
B,vacuum,2e_K500,pread,e2e_warm_us,10,1328.24,1214.59,1160.4,1544.43,1088.74,2122.27,10/10,robust,01=1741.8;02=1088.7;03=1237.7;04=1198.4;05=1121.5;06=1139.2;07=1230.8;08=2122.3;09=1290.8;10=1111.1
B,vacuum,2e_K500,pread,first_query_us,10,-65.55,-73.89,-75.75,-55.2,-82.68,-40.66,10/10,robust,01=-53.0;02=-82.1;03=-41.4;04=-79.2;05=-47.4;06=-81.2;07=-79.2;08=-68.6;09=-40.7;10=-82.7
B,vacuum,2f_slru,async,e2e_us,10,455.46,446.42,405.72,527.82,364.79,749.85,10/10,robust,01=448.5;02=380.1;03=444.4;04=450.3;05=391.7;06=402.0;07=459.6;08=749.8;09=463.4;10=364.8
B,vacuum,2f_slru,async,e2e_warm_us,10,435.43,427.84,386.88,506.03,347.48,722.61,10/10,robust,01=429.7;02=360.6;03=426.0;04=430.6;05=374.8;06=383.4;07=437.8;08=722.6;09=441.3;10=347.5
B,vacuum,2f_slru,async,first_query_us,10,-87.61,-87.75,-88.69,-86.03,-89.58,-81.25,10/10,robust,01=-87.7;02=-89.2;03=-87.8;04=-87.6;05=-89.0;06=-88.8;07=-87.7;08=-81.2;09=-87.5;10=-89.6
B,vacuum,2f_slru,pread,e2e_us,10,1268.91,1244.95,1150.17,1440.24,1042.42,1960.44,10/10,robust,01=1267.8;02=1090.4;03=1222.1;04=1268.2;05=1125.9;06=1136.9;07=1275.6;08=1960.4;09=1299.2;10=1042.4
B,vacuum,2f_slru,pread,e2e_warm_us,10,1248.58,1226.49,1131.85,1417.43,1026.39,1929.75,10/10,robust,01=1249.1;02=1071.0;03=1203.9;04=1249.2;05=1108.9;06=1118.1;07=1253.8;08=1929.8;09=1275.7;10=1026.4
B,vacuum,2f_slru,pread,first_query_us,10,-87.66,-87.82,-88.78,-86.04,-89.69,-81.13,10/10,robust,01=-87.5;02=-89.4;03=-87.9;04=-87.5;05=-89.0;06=-89.0;07=-87.7;08=-81.1;09=-87.7;10=-89.7
B,vacuum,layers_5,async,e2e_us,10,9.39,16.4,-1.7,18.16,-23.09,25.8,8/10,directional,01=-23.1;02=-21.3;03=16.2;04=15.0;05=16.6;06=18.4;07=18.5;08=25.8;09=17.9;10=10.0
B,vacuum,layers_5,async,e2e_warm_us,10,-10.5,-3.82,-21.56,-2.45,-41.95,-0.31,10/10,robust,01=-42.0;02=-39.9;03=-2.1;04=-5.0;05=-0.4;06=-0.3;07=-3.5;08=-1.6;09=-4.1;10=-6.0
B,vacuum,layers_5,async,first_query_us,10,-17.2,-11.22,-28.01,-9.29,-48.55,-6.34,10/10,robust,01=-48.6;02=-45.6;03=-8.7;04=-11.8;05=-6.3;06=-6.4;07=-10.1;08=-12.1;09=-10.9;10=-11.6
B,vacuum,layers_5,pread,e2e_us,10,61.41,66.53,48.2,74.25,25.24,104.08,10/10,robust,01=26.6;02=25.2;03=68.2;04=70.6;05=65.4;06=63.5;07=68.7;08=104.1;09=67.7;10=54.2
B,vacuum,layers_5,pread,e2e_warm_us,10,41.39,46.36,29.57,52.58,7.65,76.3,10/10,robust,01=8.1;02=7.6;03=50.1;04=47.9;05=48.3;06=44.7;07=46.9;08=76.3;09=45.8;10=38.1
B,vacuum,layers_5,pread,first_query_us,10,-15.59,-9.77,-25.96,-7.59,-48.71,-3.0,10/10,robust,01=-48.7;02=-41.5;03=-5.1;04=-8.7;05=-3.0;06=-7.2;07=-10.1;08=-10.8;09=-11.3;10=-9.4
B,vacuum,layers_92,async,e2e_us,10,-2.84,-7.47,-10.25,8.31,-13.82,43.54,9/10,directional,01=-12.3;02=-9.0;03=-4.7;04=-6.0;05=-11.8;06=-13.8;07=-0.7;08=43.5;09=-0.2;10=-13.4
B,vacuum,layers_92,async,e2e_warm_us,10,-22.49,-25.84,-28.33,-13.41,-32.59,15.59,9/10,robust,01=-30.9;02=-25.7;03=-22.9;04=-26.0;05=-28.6;06=-32.6;07=-22.4;08=15.6;09=-22.3;10=-29.3
B,vacuum,layers_92,async,first_query_us,10,-40.35,-42.36,-44.98,-33.4,-48.81,-11.55,10/10,robust,01=-48.8;02=-41.3;03=-40.2;04=-43.5;05=-45.0;06=-48.7;07=-40.0;08=-11.5;09=-40.5;10=-44.0
B,vacuum,layers_92,pread,e2e_us,10,691.0,683.52,620.34,791.95,555.85,1095.59,10/10,robust,01=701.2;02=586.0;03=678.3;04=688.8;05=603.9;06=608.1;07=690.0;08=1095.6;09=702.3;10=555.8
B,vacuum,layers_92,pread,e2e_warm_us,10,671.33,663.93,602.4,770.5,539.9,1068.03,10/10,robust,01=682.3;02=569.5;03=660.1;04=667.8;05=587.6;06=589.3;07=668.4;08=1068.0;09=680.3;10=539.9
B,vacuum,layers_92,pread,first_query_us,10,-40.33,-42.26,-44.77,-33.56,-48.35,-12.14,10/10,robust,01=-47.9;02=-41.2;03=-40.3;04=-43.3;05=-44.9;06=-48.4;07=-40.6;08=-12.1;09=-40.7;10=-44.0
C,orig,2d,async,e2e_us,10,-14.35,-14.85,-16.56,-11.95,-19.5,-7.12,10/10,robust,01=-13.1;02=-9.0;03=-19.5;04=-18.2;05=-15.4;06=-12.9;07=-7.1;08=-17.0;09=-14.3;10=-16.9
C,orig,2d,async,e2e_warm_us,10,-35.88,-36.87,-38.54,-33.07,-40.83,-28.05,10/10,robust,01=-30.9;02=-31.9;03=-40.4;04=-40.7;05=-34.7;06=-32.8;07=-28.1;08=-39.0;09=-39.5;10=-40.8
C,orig,2d,async,first_query_us,10,-42.93,-44.13,-45.89,-39.83,-48.37,-34.63,10/10,robust,01=-37.1;02=-38.7;03=-47.9;04=-48.1;05=-41.7;06=-39.1;07=-34.6;08=-46.6;09=-47.1;10=-48.4
C,orig,2d,pread,e2e_us,10,14.72,14.24,11.41,17.75,3.8,21.56,10/10,robust,01=13.2;02=20.4;03=3.8;04=10.0;05=14.2;06=13.1;07=18.3;08=18.4;09=21.6;10=14.2
